date,1. open,2. high,3. low,4. close,5. volume
2021-10-06 14:01:00,291.72,292.08,291.72,292.01,113371.0
2021-10-06 14:00:00,291.535,291.72,291.5,291.7099,45019.0
2021-10-06 13:59:00,291.525,291.56,291.45,291.53,45786.0
2021-10-06 13:58:00,291.27,291.54,291.27,291.54,30135.0
2021-10-06 13:57:00,291.34,291.34,291.195,291.26,33465.0
2021-10-06 13:56:00,291.12,291.3693,291.12,291.345,39726.0
2021-10-06 13:55:00,291.12,291.1868,291.05,291.078,50827.0
2021-10-06 13:54:00,291.31,291.36,291.14,291.14,44865.0
2021-10-06 13:53:00,291.27,291.3958,291.26,291.26,44816.0
2021-10-06 13:52:00,291.46,291.48,291.25,291.295,64024.0
2021-10-06 13:51:00,291.69,291.69,291.34,291.4486,57497.0
2021-10-06 13:50:00,291.8828,291.98,291.7,291.7,43268.0
2021-10-06 13:49:00,291.75,291.98,291.75,291.885,58316.0
2021-10-06 13:48:00,291.839,291.96,291.76,291.765,49974.0
2021-10-06 13:47:00,291.71,291.9352,291.69,291.82,78560.0
2021-10-06 13:46:00,291.5363,291.7,291.53,291.7,54200.0
2021-10-06 13:45:00,291.33,291.535,291.33,291.535,55440.0
2021-10-06 13:44:00,291.4,291.4599,291.29,291.33,43685.0
2021-10-06 13:43:00,291.34,291.4584,291.29,291.4099,22942.0
2021-10-06 13:42:00,291.38,291.4,291.25,291.36,35440.0
2021-10-06 13:41:00,291.56,291.56,291.3,291.37,54832.0
2021-10-06 13:40:00,291.35,291.5933,291.27,291.54,74604.0
2021-10-06 13:39:00,291.33,291.4429,291.275,291.34,66392.0
2021-10-06 13:38:00,291.235,291.42,291.215,291.3598,55896.0
2021-10-06 13:37:00,290.94,291.25,290.9,291.25,63095.0
2021-10-06 13:36:00,291.24,291.24,290.92,290.92,45407.0
2021-10-06 13:35:00,290.94,291.29,290.93,291.28,50638.0
2021-10-06 13:34:00,291.0,291.06,290.87,290.935,48468.0
2021-10-06 13:33:00,290.955,291.04,290.93,291.0,154431.0
2021-10-06 13:32:00,290.6937,290.98,290.5425,290.94,124476.0
2021-10-06 13:31:00,290.575,290.71,290.55,290.69,97189.0
2021-10-06 13:30:00,290.22,290.57,290.2164,290.57,56146.0
2021-10-06 13:29:00,290.34,290.39,290.18,290.25,44580.0
2021-10-06 13:28:00,290.0565,290.361,290.03,290.3512,40967.0
2021-10-06 13:27:00,289.97,290.18,289.97,290.04,34285.0
2021-10-06 13:26:00,290.09,290.09,289.91,289.96,25055.0
2021-10-06 13:25:00,290.1945,290.1945,290.0,290.1,27278.0
2021-10-06 13:24:00,290.2,290.29,290.11,290.19,67047.0
2021-10-06 13:23:00,289.7,290.2,289.7,290.2,112546.0
2021-10-06 13:22:00,289.73,289.76,289.65,289.67,50348.0
2021-10-06 13:21:00,289.68,289.77,289.66,289.71,37588.0
2021-10-06 13:20:00,289.59,289.73,289.56,289.69,47940.0
2021-10-06 13:19:00,289.61,289.62,289.5301,289.6,32879.0
2021-10-06 13:18:00,289.51,289.62,289.47,289.6098,57486.0
2021-10-06 13:17:00,289.46,289.54,289.44,289.51,64568.0
2021-10-06 13:16:00,289.32,289.485,289.3,289.475,34714.0
2021-10-06 13:15:00,289.2,289.39,289.19,289.368,19781.0
2021-10-06 13:14:00,289.16,289.32,289.115,289.23,27926.0
2021-10-06 13:13:00,289.05,289.17,289.035,289.17,27799.0
2021-10-06 13:12:00,288.86,289.22,288.81,289.08,61282.0
2021-10-06 13:11:00,289.19,289.19,288.89,288.89,24141.0
2021-10-06 13:10:00,288.95,289.21,288.93,289.19,61432.0
2021-10-06 13:09:00,288.75,288.96,288.7,288.93,34271.0
2021-10-06 13:08:00,288.875,288.89,288.46,288.74,137908.0
2021-10-06 13:07:00,288.912,289.03,288.86,288.86,24331.0
2021-10-06 13:06:00,289.01,289.0648,288.86,288.93,42079.0
2021-10-06 13:05:00,289.03,289.08,288.95,289.04,21943.0
2021-10-06 13:04:00,289.04,289.15,288.98,289.02,45853.0
2021-10-06 13:03:00,289.21,289.29,289.0,289.04,27237.0
2021-10-06 13:02:00,289.37,289.37,289.16,289.18,17101.0
2021-10-06 13:01:00,289.13,289.37,289.1,289.37,16123.0
2021-10-06 13:00:00,289.24,289.2621,289.065,289.14,17478.0
2021-10-06 12:59:00,289.39,289.395,289.18,289.22,26102.0
2021-10-06 12:58:00,289.43,289.46,289.36,289.3829,20402.0
2021-10-06 12:57:00,289.59,289.59,289.34,289.4324,30733.0
2021-10-06 12:56:00,289.12,289.5679,289.06,289.53,27719.0
2021-10-06 12:55:00,289.14,289.19,289.07,289.09,29552.0
2021-10-06 12:54:00,289.15,289.28,289.15,289.1721,21699.0
2021-10-06 12:53:00,289.05,289.2,289.05,289.15,14144.0
2021-10-06 12:52:00,289.17,289.2,289.03,289.03,19469.0
2021-10-06 12:51:00,289.28,289.3001,289.17,289.17,17735.0
2021-10-06 12:50:00,289.23,289.32,289.1056,289.25,23480.0
2021-10-06 12:49:00,289.4,289.41,289.14,289.24,21836.0
2021-10-06 12:48:00,289.44,289.44,289.29,289.35,19760.0
2021-10-06 12:47:00,289.6,289.6,289.4,289.4301,26518.0
2021-10-06 12:46:00,289.51,289.67,289.51,289.62,37361.0
2021-10-06 12:45:00,289.48,289.55,289.3602,289.55,27744.0
2021-10-06 12:44:00,289.48,289.51,289.415,289.4894,22301.0
2021-10-06 12:43:00,289.29,289.5,289.26,289.46,44068.0
2021-10-06 12:42:00,289.34,289.35,289.22,289.28,29161.0
2021-10-06 12:41:00,289.07,289.35,289.07,289.33,33337.0
2021-10-06 12:40:00,289.04,289.1,289.01,289.1,33810.0
2021-10-06 12:39:00,288.82,289.0,288.8,289.0,18658.0
2021-10-06 12:38:00,288.7834,288.94,288.72,288.84,45103.0
2021-10-06 12:37:00,288.6291,288.77,288.6291,288.76,21352.0
2021-10-06 12:36:00,288.92,288.98,288.61,288.63,28838.0
2021-10-06 12:35:00,288.79,288.9,288.65,288.9,26707.0
2021-10-06 12:34:00,288.87,288.89,288.75,288.8,30794.0
2021-10-06 12:33:00,288.78,288.93,288.73,288.881,56462.0
2021-10-06 12:32:00,288.85,288.89,288.74,288.77,24879.0
2021-10-06 12:31:00,288.88,288.95,288.73,288.87,43913.0
2021-10-06 12:30:00,288.92,288.9383,288.78,288.91,19996.0
2021-10-06 12:29:00,288.69,288.9099,288.63,288.9,22564.0
2021-10-06 12:28:00,289.21,289.21,288.58,288.71,45104.0
2021-10-06 12:27:00,289.3,289.51,289.23,289.23,37260.0
2021-10-06 12:26:00,289.14,289.33,289.14,289.31,26327.0
2021-10-06 12:25:00,289.18,289.225,289.08,289.17,25823.0
2021-10-06 12:24:00,289.305,289.4,289.18,289.19,31906.0
2021-10-06 12:23:00,289.39,289.41,289.17,289.3,109519.0
2021-10-06 12:22:00,289.08,289.44,289.08,289.39,60256.0
2021-10-06 12:21:00,289.21,289.23,288.99,289.07,37918.0
2021-10-06 12:20:00,289.16,289.27,289.09,289.2,29337.0
2021-10-06 12:19:00,289.01,289.2065,288.94,289.18,28458.0
2021-10-06 12:18:00,288.99,289.03,288.92,288.99,18178.0
2021-10-06 12:17:00,288.91,289.0201,288.9,288.99,22756.0
2021-10-06 12:16:00,288.8401,288.97,288.69,288.9121,44712.0
2021-10-06 12:15:00,289.13,289.13,288.89,288.9,28469.0
2021-10-06 12:14:00,289.02,289.15,289.0,289.15,30517.0
2021-10-06 12:13:00,288.97,289.07,288.85,288.99,23729.0
2021-10-06 12:12:00,288.9397,289.025,288.93,288.99,28962.0
2021-10-06 12:11:00,288.91,289.0,288.8203,288.94,17899.0
2021-10-06 12:10:00,289.01,289.09,288.76,288.92,42891.0
2021-10-06 12:09:00,289.16,289.16,288.93,289.0,44941.0
2021-10-06 12:08:00,289.17,289.23,289.04,289.18,24988.0
2021-10-06 12:07:00,288.97,289.19,288.92,289.145,57125.0
2021-10-06 12:06:00,289.37,289.3901,288.99,289.0,39938.0
2021-10-06 12:05:00,289.41,289.5,289.3207,289.41,29213.0
2021-10-06 12:04:00,289.25,289.4227,289.25,289.4227,33098.0
2021-10-06 12:03:00,289.63,289.64,289.25,289.25,32157.0
2021-10-06 12:02:00,289.6936,289.79,289.5801,289.6,21865.0
2021-10-06 12:01:00,289.81,289.83,289.61,289.69,33506.0
2021-10-06 12:00:00,289.66,289.86,289.63,289.81,78433.0
2021-10-06 11:59:00,289.61,289.715,289.58,289.655,46041.0
2021-10-06 11:58:00,289.75,289.78,289.595,289.625,27540.0
2021-10-06 11:57:00,289.5276,289.83,289.5276,289.81,42881.0
2021-10-06 11:56:00,289.6,289.61,289.5,289.52,18543.0
2021-10-06 11:55:00,289.5551,289.65,289.49,289.6,38581.0
2021-10-06 11:54:00,289.59,289.68,289.5,289.56,40079.0
2021-10-06 11:53:00,289.65,289.65,289.46,289.575,66539.0
2021-10-06 11:52:00,289.13,289.67,289.13,289.645,66621.0
2021-10-06 11:51:00,288.99,289.32,288.97,289.1,34160.0
2021-10-06 11:50:00,288.88,289.14,288.88,288.96,27795.0
2021-10-06 11:49:00,288.98,288.98,288.82,288.875,30937.0
2021-10-06 11:48:00,289.1812,289.3,288.98,288.98,36698.0
2021-10-06 11:47:00,289.17,289.23,288.96,289.14,39079.0
2021-10-06 11:46:00,289.07,289.17,288.88,289.14,27113.0
2021-10-06 11:45:00,288.96,289.07,288.93,289.0472,23707.0
2021-10-06 11:44:00,288.87,288.9961,288.8,288.97,19270.0
2021-10-06 11:43:00,289.14,289.17,288.78,288.87,33698.0
2021-10-06 11:42:00,289.23,289.25,289.07,289.1,29882.0
2021-10-06 11:41:00,289.1901,289.32,289.14,289.24,48448.0
2021-10-06 11:40:00,289.05,289.22,288.98,289.21,26203.0
2021-10-06 11:39:00,289.01,289.06,288.92,289.0516,23258.0
2021-10-06 11:38:00,288.83,289.105,288.81,288.99,33399.0
2021-10-06 11:37:00,288.79,288.99,288.74,288.83,18177.0
2021-10-06 11:36:00,289.04,289.04,288.75,288.75,23679.0
2021-10-06 11:35:00,288.7,289.076,288.68,289.01,37455.0
2021-10-06 11:34:00,288.85,288.85,288.51,288.735,26509.0
2021-10-06 11:33:00,288.695,288.9135,288.68,288.84,30055.0
2021-10-06 11:32:00,289.065,289.065,288.65,288.74,41774.0
2021-10-06 11:31:00,288.85,289.31,288.785,289.05,55926.0
2021-10-06 11:30:00,288.93,288.96,288.68,288.85,51799.0
2021-10-06 11:29:00,289.14,289.14,288.89,288.94,40019.0
2021-10-06 11:28:00,289.1,289.31,289.08,289.165,49121.0
2021-10-06 11:27:00,288.96,289.12,288.94,289.08,49957.0
2021-10-06 11:26:00,288.66,289.0,288.655,288.9301,30903.0
2021-10-06 11:25:00,288.78,288.8601,288.66,288.66,38129.0
2021-10-06 11:24:00,288.988,288.99,288.56,288.75,62273.0
2021-10-06 11:23:00,289.0,289.085,288.935,288.9501,27938.0
2021-10-06 11:22:00,289.08,289.19,288.86,288.94,47666.0
2021-10-06 11:21:00,289.39,289.44,289.04,289.09,58209.0
2021-10-06 11:20:00,289.47,289.5,289.261,289.38,29609.0
2021-10-06 11:19:00,289.5301,289.58,289.4,289.475,44541.0
2021-10-06 11:18:00,289.63,289.79,289.52,289.545,56279.0
2021-10-06 11:17:00,289.79,289.81,289.55,289.5729,46818.0
2021-10-06 11:16:00,289.99,289.99,289.7669,289.7669,42354.0
2021-10-06 11:15:00,289.97,290.005,289.73,289.96,32707.0
2021-10-06 11:14:00,289.78,290.05,289.74,289.97,52622.0
2021-10-06 11:13:00,289.43,289.88,289.41,289.805,38427.0
2021-10-06 11:12:00,289.63,289.78,289.38,289.38,30079.0
2021-10-06 11:11:00,290.0,290.0227,289.435,289.665,60703.0
2021-10-06 11:10:00,289.76,290.03,289.67,289.985,42756.0
2021-10-06 11:09:00,289.629,289.79,289.35,289.75,32330.0
2021-10-06 11:08:00,289.36,289.74,289.36,289.63,35226.0
2021-10-06 11:07:00,289.8,289.8,289.26,289.36,69265.0
2021-10-06 11:06:00,289.99,289.99,289.62,289.8,39709.0
2021-10-06 11:05:00,289.5001,290.03,289.49,290.03,71774.0
2021-10-06 11:04:00,289.51,289.58,289.31,289.51,71752.0
2021-10-06 11:03:00,290.06,290.06,289.5,289.51,69531.0
2021-10-06 11:02:00,289.35,290.08,289.335,290.08,72513.0
2021-10-06 11:01:00,289.87,289.9,289.3,289.33,83333.0
2021-10-06 11:00:00,289.63,289.85,289.57,289.85,70366.0
2021-10-06 10:59:00,289.875,289.875,289.57,289.645,37707.0
2021-10-06 10:58:00,289.62,289.98,289.54,289.875,49537.0
2021-10-06 10:57:00,289.84,289.975,289.67,289.67,33948.0
2021-10-06 10:56:00,290.439,290.51,289.73,289.83,103431.0
2021-10-06 10:55:00,289.98,290.45,289.955,290.43,70386.0
2021-10-06 10:54:00,290.2,290.29,289.87,289.93,82309.0
2021-10-06 10:53:00,290.535,290.5737,290.06,290.16,87706.0
2021-10-06 10:52:00,290.525,290.58,290.26,290.54,75172.0
2021-10-06 10:51:00,290.75,290.88,290.4209,290.535,98815.0
2021-10-06 10:50:00,289.97,290.8,289.97,290.8,143210.0
2021-10-06 10:49:00,289.63,290.0,289.53,289.97,124505.0
2021-10-06 10:48:00,289.81,289.93,289.64,289.64,57124.0
2021-10-06 10:47:00,289.515,289.79,289.285,289.78,76211.0
2021-10-06 10:46:00,289.915,290.0,289.51,289.51,86799.0
2021-10-06 10:45:00,290.21,290.22,289.88,289.9302,55945.0
2021-10-06 10:44:00,290.12,290.325,289.81,290.205,114182.0
2021-10-06 10:43:00,290.19,290.32,290.06,290.16,71717.0
2021-10-06 10:42:00,290.1,290.31,290.02,290.2,93084.0
2021-10-06 10:41:00,290.3378,290.38,289.99,290.11,96247.0
2021-10-06 10:40:00,289.905,290.36,289.84,290.34,87386.0
2021-10-06 10:39:00,289.8968,290.03,289.8,289.9,82064.0
2021-10-06 10:38:00,289.98,290.03,289.7,289.87,146881.0
2021-10-06 10:37:00,290.11,290.11,289.92,289.995,109051.0
2021-10-06 10:36:00,289.68,290.055,289.67,290.042,121551.0
2021-10-06 10:35:00,289.805,289.82,289.42,289.69,133408.0
2021-10-06 10:34:00,290.06,290.08,289.71,289.805,96046.0
2021-10-06 10:33:00,289.59,290.08,289.5458,290.05,127996.0
2021-10-06 10:32:00,289.85,289.85,289.44,289.54,110195.0
2021-10-06 10:31:00,288.965,289.86,288.92,289.86,121916.0
2021-10-06 10:30:00,288.85,289.02,288.84,288.98,62566.0
2021-10-06 10:29:00,289.1,289.18,288.77,288.85,82269.0
2021-10-06 10:28:00,289.09,289.095,288.8306,289.06,51441.0
2021-10-06 10:27:00,289.04,289.1701,288.98,289.0967,67420.0
2021-10-06 10:26:00,288.97,289.1582,288.8975,289.05,107130.0
2021-10-06 10:25:00,288.6782,289.16,288.615,288.98,137876.0
2021-10-06 10:24:00,288.46,288.685,288.34,288.685,84306.0
2021-10-06 10:23:00,287.94,288.48,287.77,288.43,123524.0
2021-10-06 10:22:00,287.32,287.99,287.24,287.96,91584.0
2021-10-06 10:21:00,287.11,287.57,287.05,287.335,95177.0
2021-10-06 10:20:00,286.94,287.1861,286.92,287.135,57015.0
2021-10-06 10:19:00,287.2025,287.22,286.81,286.9491,57846.0
2021-10-06 10:18:00,287.23,287.3,286.9,287.21,77683.0
2021-10-06 10:17:00,287.295,287.41,287.21,287.252,49743.0
2021-10-06 10:16:00,287.5864,287.67,287.27,287.27,73832.0
2021-10-06 10:15:00,287.19,287.7,287.175,287.5937,69410.0
2021-10-06 10:14:00,287.16,287.29,286.95,287.21,52764.0
2021-10-06 10:13:00,286.9,287.23,286.77,287.195,94335.0
2021-10-06 10:12:00,286.34,286.89,286.26,286.88,48899.0
2021-10-06 10:11:00,286.67,286.7,286.31,286.34,57697.0
2021-10-06 10:10:00,286.79,286.82,286.57,286.685,37457.0
2021-10-06 10:09:00,286.53,286.86,286.47,286.8001,48139.0
2021-10-06 10:08:00,286.29,286.66,286.2801,286.51,65168.0
2021-10-06 10:07:00,286.1302,286.3189,286.0701,286.3189,79217.0
2021-10-06 10:06:00,286.2002,286.415,286.14,286.14,65332.0
2021-10-06 10:05:00,285.93,286.29,285.93,286.2,70148.0
2021-10-06 10:04:00,286.15,286.15,285.91,285.95,71170.0
2021-10-06 10:03:00,286.4,286.455,285.92,286.16,91164.0
2021-10-06 10:02:00,286.65,286.88,286.32,286.41,89760.0
2021-10-06 10:01:00,286.93,286.93,286.471,286.61,109811.0
2021-10-06 10:00:00,287.37,287.4,286.87,286.935,77948.0
2021-10-06 09:59:00,287.3,287.49,287.23,287.4,61682.0
2021-10-06 09:58:00,287.13,287.34,287.01,287.33,81870.0
2021-10-06 09:57:00,287.03,287.17,285.8,287.13,183039.0
2021-10-06 09:56:00,287.08,287.14,286.79,287.03,95726.0
2021-10-06 09:55:00,287.22,287.27,287.0224,287.05,85355.0
2021-10-06 09:54:00,287.42,287.51,287.131,287.21,63837.0
2021-10-06 09:53:00,287.21,287.44,287.17,287.42,76044.0
2021-10-06 09:52:00,287.66,287.7,287.13,287.1882,63276.0
2021-10-06 09:51:00,287.41,287.67,287.3836,287.65,62733.0
2021-10-06 09:50:00,287.91,288.06,287.2386,287.43,80501.0
2021-10-06 09:49:00,288.0,288.24,287.85,287.93,68048.0
2021-10-06 09:48:00,288.13,288.316,287.9418,288.01,56207.0
2021-10-06 09:47:00,288.043,288.33,287.85,288.184,63777.0
2021-10-06 09:46:00,288.27,288.37,287.97,288.0888,83493.0
2021-10-06 09:45:00,287.95,288.4886,287.87,288.28,111306.0
2021-10-06 09:44:00,287.47,287.93,287.47,287.9094,90118.0
2021-10-06 09:43:00,287.49,288.1255,287.41,287.43,128584.0
2021-10-06 09:42:00,287.31,287.5,287.17,287.5,98222.0
2021-10-06 09:41:00,287.62,287.9,287.3,287.34,100090.0
2021-10-06 09:40:00,287.23,287.62,287.13,287.59,63795.0
2021-10-06 09:39:00,287.35,287.44,287.03,287.17,99130.0
2021-10-06 09:38:00,287.44,287.525,287.12,287.36,77977.0
2021-10-06 09:37:00,287.7886,287.89,287.335,287.44,76935.0
2021-10-06 09:36:00,286.87,287.88,286.85,287.7201,142561.0
2021-10-06 09:35:00,286.97,287.2485,286.69,286.8443,97753.0
2021-10-06 09:34:00,286.5,287.31,286.48,286.9599,121187.0
2021-10-06 09:33:00,286.465,286.77,286.231,286.44,119637.0
2021-10-06 09:32:00,286.24,286.55,286.06,286.41,113583.0
2021-10-06 09:31:00,285.78,286.43,285.5093,286.3,608667.0
2021-10-06 09:30:00,285.84,285.87,285.82,285.85,3623.0
2021-10-06 09:29:00,285.9,286.01,285.78,285.85,3795.0
2021-10-06 09:28:00,286.13,286.47,285.85,286.0,8482.0
2021-10-06 09:27:00,286.02,286.5,286.02,286.37,2821.0
2021-10-06 09:26:00,286.32,286.33,285.85,285.99,9961.0
2021-10-06 09:25:00,286.4,286.55,286.4,286.47,1164.0
2021-10-06 09:24:00,286.62,286.62,286.5,286.5,1854.0
2021-10-06 09:23:00,286.55,286.7,286.55,286.7,988.0
2021-10-06 09:22:00,286.45,286.5,286.3129,286.3129,1500.0
2021-10-06 09:21:00,286.41,286.44,286.3,286.3,768.0
2021-10-06 09:20:00,286.59,286.59,286.49,286.49,1282.0
2021-10-06 09:19:00,286.84,286.84,286.75,286.75,926.0
2021-10-06 09:17:00,286.89,286.89,286.89,286.89,553.0
2021-10-06 09:16:00,286.86,286.95,286.85,286.95,2204.0
2021-10-06 09:15:00,286.88,286.88,286.61,286.61,2419.0
2021-10-06 09:14:00,286.84,286.86,286.59,286.59,598.0
2021-10-06 09:13:00,286.84,286.84,286.84,286.84,954.0
2021-10-06 09:12:00,286.5,286.82,286.5,286.77,3582.0
2021-10-06 09:11:00,286.26,286.44,286.26,286.44,1189.0
2021-10-06 09:10:00,286.32,286.33,286.3,286.3,2208.0
2021-10-06 09:08:00,286.3307,286.43,286.3301,286.3504,1984.0
2021-10-06 09:07:00,286.38,286.42,286.38,286.42,810.0
2021-10-06 09:05:00,286.15,286.4,286.15,286.4,706.0
2021-10-06 09:04:00,286.35,286.35,286.25,286.25,1366.0
2021-10-06 09:03:00,286.33,286.42,286.222,286.222,2138.0
2021-10-06 09:02:00,286.33,286.4,286.3,286.4,3128.0
2021-10-06 09:01:00,286.4,286.4,286.4,286.4,1027.0
2021-10-06 09:00:00,286.35,286.35,286.35,286.35,791.0
2021-10-06 08:59:00,286.18,286.61,286.18,286.34,9426.0
2021-10-06 08:58:00,286.09,286.09,286.09,286.09,1248.0
2021-10-06 08:57:00,285.95,286.03,285.9,286.03,3949.0
2021-10-06 08:56:00,286.0,286.06,285.99,285.99,1002.0
2021-10-06 08:55:00,285.99,286.0,285.96,286.0,2422.0
2021-10-06 08:54:00,286.0,286.08,286.0,286.0,1562.0
2021-10-06 08:52:00,286.15,286.16,286.0,286.0,2852.0
2021-10-06 08:51:00,286.24,286.27,286.24,286.27,1457.0
2021-10-06 08:50:00,286.25,286.25,286.25,286.25,2224.0
2021-10-06 08:49:00,286.25,286.26,286.19,286.25,2239.0
2021-10-06 08:48:00,286.25,286.35,286.2499,286.33,5077.0
2021-10-06 08:47:00,286.2,286.2,286.2,286.2,931.0
2021-10-06 08:45:00,286.25,286.33,286.2,286.2,1387.0
2021-10-06 08:44:00,286.25,286.25,286.0512,286.0512,1188.0
2021-10-06 08:43:00,286.17,286.19,286.17,286.19,659.0
2021-10-06 08:42:00,285.85,286.04,285.84,286.04,2535.0
2021-10-06 08:41:00,285.88,285.9,285.88,285.9,1112.0
2021-10-06 08:40:00,285.7,285.878,285.7,285.878,460.0
2021-10-06 08:39:00,285.74,285.8758,285.62,285.67,2310.0
2021-10-06 08:38:00,285.85,286.0,285.85,285.86,6380.0
2021-10-06 08:37:00,285.72,285.72,285.72,285.72,469.0
2021-10-06 08:36:00,285.627,285.77,285.627,285.77,1363.0
2021-10-06 08:35:00,285.62,285.62,285.62,285.62,357.0
2021-10-06 08:33:00,285.7699,285.7699,285.66,285.66,646.0
2021-10-06 08:32:00,285.7,285.75,285.7,285.75,2003.0
2021-10-06 08:31:00,285.81,285.81,285.75,285.77,2857.0
2021-10-06 08:29:00,285.7,285.8,285.7,285.8,1324.0
2021-10-06 08:28:00,285.6,285.6859,285.6,285.6859,776.0
2021-10-06 08:27:00,285.35,285.5,285.35,285.5,615.0
2021-10-06 08:26:00,285.32,285.32,285.32,285.32,308.0
2021-10-06 08:24:00,285.29,285.29,285.16,285.16,623.0
2021-10-06 08:23:00,285.2,285.2,285.2,285.2,589.0
2021-10-06 08:22:00,285.06,285.08,285.04,285.04,1646.0
2021-10-06 08:21:00,285.23,285.23,285.23,285.23,472.0
2021-10-06 08:19:00,285.11,285.3221,285.11,285.3221,745.0
2021-10-06 08:18:00,285.3,285.3,285.0,285.06,2811.0
2021-10-06 08:17:00,285.3,285.3,285.3,285.3,467.0
2021-10-06 08:16:00,285.37,285.37,285.37,285.37,1198.0
2021-10-06 08:15:00,285.3707,285.3707,285.3707,285.3707,629.0
2021-10-06 08:14:00,285.5,285.5,285.5,285.5,2020.0
2021-10-06 08:13:00,285.48,285.48,285.48,285.48,752.0
2021-10-06 08:12:00,285.39,285.5,285.37,285.41,5285.0
2021-10-06 08:10:00,285.43,285.43,285.2929,285.2929,521.0
2021-10-06 08:09:00,285.3555,285.3555,285.3555,285.3555,219.0
2021-10-06 08:08:00,285.44,285.45,285.35,285.35,912.0
2021-10-06 08:07:00,285.35,285.35,285.35,285.35,203.0
2021-10-06 08:06:00,285.45,285.45,285.45,285.45,450.0
2021-10-06 08:05:00,285.43,285.49,285.43,285.49,3141.0
2021-10-06 08:04:00,285.4,285.4,285.4,285.4,412.0
2021-10-06 08:03:00,285.08,285.08,285.08,285.08,1080.0
2021-10-06 08:02:00,285.41,285.41,285.41,285.41,108.0
2021-10-06 08:01:00,284.3501,285.4,284.35,285.4,9410.0
2021-10-06 08:00:00,285.34,285.44,285.34,285.39,2426.0
2021-10-06 07:59:00,285.24,285.34,285.24,285.34,1632.0
2021-10-06 07:58:00,285.29,285.29,285.28,285.28,449.0
2021-10-06 07:57:00,285.15,285.24,285.15,285.24,3228.0
2021-10-06 07:54:00,285.07,285.08,285.07,285.08,375.0
2021-10-06 07:50:00,284.95,284.95,284.95,284.95,1005.0
2021-10-06 07:48:00,284.84,284.84,284.84,284.84,177.0
2021-10-06 07:47:00,284.88,284.88,284.8,284.8,3913.0
2021-10-06 07:44:00,284.9,284.9,284.9,284.9,478.0
2021-10-06 07:41:00,284.91,284.91,284.8,284.8,401.0
2021-10-06 07:40:00,284.86,284.86,284.8,284.8,1330.0
2021-10-06 07:39:00,284.85,284.85,284.85,284.85,1198.0
2021-10-06 07:37:00,284.87,284.87,284.8,284.8,2152.0
2021-10-06 07:35:00,284.83,284.85,284.82,284.85,617.0
2021-10-06 07:34:00,285.1,285.1,284.93,284.93,758.0
2021-10-06 07:33:00,285.04,285.19,285.04,285.19,727.0
2021-10-06 07:32:00,284.95,285.03,284.95,285.03,970.0
2021-10-06 07:31:00,285.0,285.0,285.0,285.0,1312.0
2021-10-06 07:30:00,285.0,285.0,284.97,284.98,1172.0
2021-10-06 07:29:00,285.1,285.1,284.82,284.82,5653.0
2021-10-06 07:28:00,285.14,285.22,285.0,285.0,2493.0
2021-10-06 07:27:00,285.14,285.14,285.14,285.14,1451.0
2021-10-06 07:26:00,285.0,285.0,285.0,285.0,508.0
2021-10-06 07:25:00,285.14,285.14,285.0,285.01,2023.0
2021-10-06 07:24:00,285.13,285.13,285.13,285.13,229.0
2021-10-06 07:21:00,285.12,285.13,285.0,285.0,2390.0
2021-10-06 07:20:00,285.01,285.1,285.01,285.07,1489.0
2021-10-06 07:19:00,284.98,285.15,284.91,285.0,13586.0
2021-10-06 07:17:00,285.14,285.14,285.12,285.12,1270.0
2021-10-06 07:16:00,285.22,285.22,285.22,285.22,344.0
2021-10-06 07:15:00,285.25,285.25,285.25,285.25,322.0
2021-10-06 07:14:00,285.15,285.15,285.15,285.15,376.0
2021-10-06 07:13:00,285.02,285.02,284.9,284.97,1068.0
2021-10-06 07:12:00,285.03,285.19,285.03,285.19,3769.0
2021-10-06 07:11:00,284.5,284.93,284.5,284.93,4036.0
2021-10-06 07:10:00,284.46,284.5,284.46,284.5,1148.0
2021-10-06 07:09:00,284.49,284.49,284.49,284.49,173.0
2021-10-06 07:07:00,284.5,284.5,284.5,284.5,435.0
2021-10-06 07:06:00,284.35,284.35,284.31,284.34,871.0
2021-10-06 07:05:00,284.48,284.49,284.3,284.35,3056.0
2021-10-06 07:04:00,284.5,284.5,284.4,284.4,1055.0
2021-10-06 07:03:00,284.34,284.34,284.2,284.24,2425.0
2021-10-06 07:02:00,284.4,284.43,284.4,284.43,649.0
2021-10-06 07:01:00,284.35,284.49,284.15,284.48,5848.0
2021-10-06 06:58:00,283.92,283.92,283.92,283.92,692.0
2021-10-06 06:52:00,284.32,284.32,284.32,284.32,347.0
2021-10-06 06:49:00,284.03,284.03,284.01,284.01,1371.0
2021-10-06 06:47:00,284.12,284.12,284.12,284.12,381.0
2021-10-06 06:41:00,284.29,284.3,284.29,284.3,1760.0
2021-10-06 06:34:00,284.14,284.14,284.07,284.07,983.0
2021-10-06 06:33:00,284.55,284.59,284.55,284.59,1130.0
2021-10-06 06:31:00,284.3,284.3,284.2,284.2,713.0
2021-10-06 06:25:00,284.25,284.25,284.25,284.25,308.0
2021-10-06 06:24:00,284.2,284.2,284.2,284.2,444.0
2021-10-06 06:20:00,284.59,284.59,284.59,284.59,508.0
2021-10-06 06:18:00,284.4,284.5,284.4,284.5,541.0
2021-10-06 06:17:00,284.4,284.4,284.4,284.4,203.0
